Test case length,Covered states,Covered transitions,Number of All_Mutants,Number of killed All_Mutants OracleOutput,Mutation score All_Mutants OracleOutput,Number of killed All_Mutants OracleState,Mutation score All_Mutants OracleState,Number of killed All_Mutants OracleOutputAndState,Mutation score All_Mutants OracleOutputAndState,Number of killed All_Mutants OracleW,Mutation score All_Mutants OracleW,Number of CIS_Mutant,Number of killed CIS_Mutant OracleOutput,Mutation score CIS_Mutant OracleOutput,Number of killed CIS_Mutant OracleState,Mutation score CIS_Mutant OracleState,Number of killed CIS_Mutant OracleOutputAndState,Mutation score CIS_Mutant OracleOutputAndState,Number of killed CIS_Mutant OracleW,Mutation score CIS_Mutant OracleW,Number of CI_Mutant,Number of killed CI_Mutant OracleOutput,Mutation score CI_Mutant OracleOutput,Number of killed CI_Mutant OracleState,Mutation score CI_Mutant OracleState,Number of killed CI_Mutant OracleOutputAndState,Mutation score CI_Mutant OracleOutputAndState,Number of killed CI_Mutant OracleW,Mutation score CI_Mutant OracleW,Number of DI_Mutant,Number of killed DI_Mutant OracleOutput,Mutation score DI_Mutant OracleOutput,Number of killed DI_Mutant OracleState,Mutation score DI_Mutant OracleState,Number of killed DI_Mutant OracleOutputAndState,Mutation score DI_Mutant OracleOutputAndState,Number of killed DI_Mutant OracleW,Mutation score DI_Mutant OracleW,Number of II_Mutant,Number of killed II_Mutant OracleOutput,Mutation score II_Mutant OracleOutput,Number of killed II_Mutant OracleState,Mutation score II_Mutant OracleState,Number of killed II_Mutant OracleOutputAndState,Mutation score II_Mutant OracleOutputAndState,Number of killed II_Mutant OracleW,Mutation score II_Mutant OracleW,Number of CO_Mutant,Number of killed CO_Mutant OracleOutput,Mutation score CO_Mutant OracleOutput,Number of killed CO_Mutant OracleState,Mutation score CO_Mutant OracleState,Number of killed CO_Mutant OracleOutputAndState,Mutation score CO_Mutant OracleOutputAndState,Number of killed CO_Mutant OracleW,Mutation score CO_Mutant OracleW,Number of DO_Mutant,Number of killed DO_Mutant OracleOutput,Mutation score DO_Mutant OracleOutput,Number of killed DO_Mutant OracleState,Mutation score DO_Mutant OracleState,Number of killed DO_Mutant OracleOutputAndState,Mutation score DO_Mutant OracleOutputAndState,Number of killed DO_Mutant OracleW,Mutation score DO_Mutant OracleW,Number of IO_Mutant,Number of killed IO_Mutant OracleOutput,Mutation score IO_Mutant OracleOutput,Number of killed IO_Mutant OracleState,Mutation score IO_Mutant OracleState,Number of killed IO_Mutant OracleOutputAndState,Mutation score IO_Mutant OracleOutputAndState,Number of killed IO_Mutant OracleW,Mutation score IO_Mutant OracleW,Number of CSS_Mutant,Number of killed CSS_Mutant OracleOutput,Mutation score CSS_Mutant OracleOutput,Number of killed CSS_Mutant OracleState,Mutation score CSS_Mutant OracleState,Number of killed CSS_Mutant OracleOutputAndState,Mutation score CSS_Mutant OracleOutputAndState,Number of killed CSS_Mutant OracleW,Mutation score CSS_Mutant OracleW,Number of CES_Mutant,Number of killed CES_Mutant OracleOutput,Mutation score CES_Mutant OracleOutput,Number of killed CES_Mutant OracleState,Mutation score CES_Mutant OracleState,Number of killed CES_Mutant OracleOutputAndState,Mutation score CES_Mutant OracleOutputAndState,Number of killed CES_Mutant OracleW,Mutation score CES_Mutant OracleW,Number of RT_Mutant,Number of killed RT_Mutant OracleOutput,Mutation score RT_Mutant OracleOutput,Number of killed RT_Mutant OracleState,Mutation score RT_Mutant OracleState,Number of killed RT_Mutant OracleOutputAndState,Mutation score RT_Mutant OracleOutputAndState,Number of killed RT_Mutant OracleW,Mutation score RT_Mutant OracleW,Number of DT_Mutant,Number of killed DT_Mutant OracleOutput,Mutation score DT_Mutant OracleOutput,Number of killed DT_Mutant OracleState,Mutation score DT_Mutant OracleState,Number of killed DT_Mutant OracleOutputAndState,Mutation score DT_Mutant OracleOutputAndState,Number of killed DT_Mutant OracleW,Mutation score DT_Mutant OracleW,Number of IT_Mutant,Number of killed IT_Mutant OracleOutput,Mutation score IT_Mutant OracleOutput,Number of killed IT_Mutant OracleState,Mutation score IT_Mutant OracleState,Number of killed IT_Mutant OracleOutputAndState,Mutation score IT_Mutant OracleOutputAndState,Number of killed IT_Mutant OracleW,Mutation score IT_Mutant OracleW,Number of DS_Mutant,Number of killed DS_Mutant OracleOutput,Mutation score DS_Mutant OracleOutput,Number of killed DS_Mutant OracleState,Mutation score DS_Mutant OracleState,Number of killed DS_Mutant OracleOutputAndState,Mutation score DS_Mutant OracleOutputAndState,Number of killed DS_Mutant OracleW,Mutation score DS_Mutant OracleW,Number of IDSS_Mutant,Number of killed IDSS_Mutant OracleOutput,Mutation score IDSS_Mutant OracleOutput,Number of killed IDSS_Mutant OracleState,Mutation score IDSS_Mutant OracleState,Number of killed IDSS_Mutant OracleOutputAndState,Mutation score IDSS_Mutant OracleOutputAndState,Number of killed IDSS_Mutant OracleW,Mutation score IDSS_Mutant OracleW,Number of IDES_Mutant,Number of killed IDES_Mutant OracleOutput,Mutation score IDES_Mutant OracleOutput,Number of killed IDES_Mutant OracleState,Mutation score IDES_Mutant OracleState,Number of killed IDES_Mutant OracleOutputAndState,Mutation score IDES_Mutant OracleOutputAndState,Number of killed IDES_Mutant OracleW,Mutation score IDES_Mutant OracleW
3,3,3,3762,150,0.039872408,126,0.033492822,165,0.04385965,439,0.11669325,9,9,1,8,0.8888889,9,1,9,1,576,43,0.074652776,33,0.057291668,43,0.074652776,77,0.13368055,64,17,0.265625,13,0.203125,17,0.265625,18,0.28125,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,30,0.15625,64,3,0.046875,0,0,3,0.046875,10,0.15625,0,0,NaN,0,NaN,0,NaN,0,NaN,576,41,0.07118055,32,0.055555556,42,0.072916664,147,0.25520834,576,17,0.029513888,27,0.046875,27,0.046875,36,0.0625,64,4,0.0625,3,0.046875,4,0.0625,15,0.234375,64,3,0.046875,2,0.03125,3,0.046875,10,0.15625,1440,0,0,0,0,0,0,80,0.055555556,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,64,2,0.03125,3,0.046875,3,0.046875,2,0.03125,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,139,0.03694843,146,0.038809143,169,0.044922914,631,0.16772993,9,9,1,8,0.8888889,9,1,9,1,576,33,0.057291668,37,0.06423611,43,0.074652776,101,0.17534722,64,12,0.1875,14,0.21875,17,0.265625,27,0.421875,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,27,0.140625,64,3,0.046875,0,0,3,0.046875,9,0.140625,0,0,NaN,0,NaN,0,NaN,0,NaN,576,43,0.074652776,43,0.074652776,44,0.07638889,149,0.25868055,576,17,0.029513888,27,0.046875,27,0.046875,36,0.0625,64,5,0.078125,5,0.078125,5,0.078125,14,0.21875,64,3,0.046875,3,0.046875,3,0.046875,9,0.140625,1440,0,0,0,0,0,0,240,0.16666667,9,3,0.33333334,3,0.33333334,3,0.33333334,6,0.6666667,64,2,0.03125,3,0.046875,3,0.046875,4,0.0625,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,135,0.035885166,142,0.037745878,163,0.043328017,480,0.1275917,9,9,1,8,0.8888889,9,1,9,1,576,33,0.057291668,37,0.06423611,41,0.07118055,103,0.17881945,64,12,0.1875,14,0.21875,16,0.25,24,0.375,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,33,0.171875,64,3,0.046875,0,0,3,0.046875,11,0.171875,0,0,NaN,0,NaN,0,NaN,0,NaN,576,41,0.07118055,40,0.06944445,42,0.072916664,154,0.2673611,576,16,0.027777778,27,0.046875,27,0.046875,26,0.045138888,64,4,0.0625,4,0.0625,4,0.0625,19,0.296875,64,3,0.046875,3,0.046875,3,0.046875,11,0.171875,1440,0,0,0,0,0,0,80,0.055555556,9,3,0.33333334,3,0.33333334,3,0.33333334,7,0.7777778,64,2,0.03125,3,0.046875,3,0.046875,3,0.046875,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,136,0.036150984,126,0.033492822,161,0.042796385,446,0.11855396,9,9,1,8,0.8888889,9,1,9,1,576,33,0.057291668,33,0.057291668,41,0.07118055,85,0.14756945,64,12,0.1875,13,0.203125,16,0.25,18,0.28125,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,30,0.15625,64,3,0.046875,0,0,3,0.046875,10,0.15625,0,0,NaN,0,NaN,0,NaN,0,NaN,576,41,0.07118055,32,0.055555556,41,0.07118055,146,0.2534722,576,18,0.03125,27,0.046875,27,0.046875,36,0.0625,64,4,0.0625,3,0.046875,4,0.0625,15,0.234375,64,3,0.046875,2,0.03125,3,0.046875,10,0.15625,1440,0,0,0,0,0,0,80,0.055555556,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,64,2,0.03125,3,0.046875,3,0.046875,2,0.03125,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,143,0.038011696,146,0.038809143,168,0.044657096,655,0.17410952,9,9,1,8,0.8888889,9,1,9,1,576,37,0.06423611,37,0.06423611,41,0.07118055,64,0.11111111,64,14,0.21875,14,0.21875,16,0.25,18,0.28125,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,15,0.078125,64,3,0.046875,0,0,3,0.046875,5,0.078125,0,0,NaN,0,NaN,0,NaN,0,NaN,576,44,0.07638889,44,0.07638889,46,0.07986111,126,0.21875,576,15,0.026041666,27,0.046875,27,0.046875,33,0.057291668,64,4,0.0625,4,0.0625,5,0.078125,13,0.203125,64,3,0.046875,3,0.046875,3,0.046875,5,0.078125,1440,0,0,0,0,0,0,360,0.25,9,3,0.33333334,3,0.33333334,3,0.33333334,3,0.33333334,64,2,0.03125,3,0.046875,3,0.046875,4,0.0625,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,144,0.03827751,139,0.03694843,164,0.04359383,512,0.13609782,9,9,1,8,0.8888889,9,1,9,1,576,37,0.06423611,33,0.057291668,39,0.067708336,107,0.1857639,64,14,0.21875,12,0.1875,15,0.234375,24,0.375,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,36,0.1875,64,3,0.046875,0,0,3,0.046875,12,0.1875,0,0,NaN,0,NaN,0,NaN,0,NaN,576,44,0.07638889,45,0.078125,46,0.07986111,170,0.2951389,576,16,0.027777778,27,0.046875,27,0.046875,36,0.0625,64,5,0.078125,3,0.046875,5,0.078125,15,0.234375,64,3,0.046875,3,0.046875,3,0.046875,12,0.1875,1440,0,0,0,0,0,0,80,0.055555556,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,64,2,0.03125,3,0.046875,3,0.046875,4,0.0625,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,141,0.037480064,141,0.037480064,165,0.04385965,551,0.14646465,9,9,1,8,0.8888889,9,1,9,1,576,37,0.06423611,35,0.060763888,41,0.07118055,127,0.2204861,64,14,0.21875,13,0.203125,16,0.25,30,0.46875,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,39,0.203125,64,3,0.046875,0,0,3,0.046875,13,0.203125,0,0,NaN,0,NaN,0,NaN,0,NaN,576,42,0.072916664,43,0.074652776,44,0.07638889,177,0.30729166,576,15,0.026041666,27,0.046875,27,0.046875,36,0.0625,64,4,0.0625,3,0.046875,4,0.0625,16,0.25,64,3,0.046875,3,0.046875,3,0.046875,13,0.203125,1440,0,0,0,0,0,0,80,0.055555556,9,3,0.33333334,3,0.33333334,3,0.33333334,7,0.7777778,64,2,0.03125,3,0.046875,3,0.046875,4,0.0625,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,145,0.03854333,139,0.03694843,167,0.044391282,517,0.1374269,9,9,1,8,0.8888889,9,1,9,1,576,41,0.07118055,33,0.057291668,41,0.07118055,109,0.1892361,64,16,0.25,12,0.1875,16,0.25,25,0.390625,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,36,0.1875,64,3,0.046875,0,0,3,0.046875,12,0.1875,0,0,NaN,0,NaN,0,NaN,0,NaN,576,43,0.074652776,45,0.078125,47,0.081597224,171,0.296875,576,14,0.024305556,27,0.046875,27,0.046875,36,0.0625,64,4,0.0625,3,0.046875,4,0.0625,16,0.25,64,3,0.046875,3,0.046875,3,0.046875,12,0.1875,1440,0,0,0,0,0,0,80,0.055555556,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,64,1,0.015625,3,0.046875,3,0.046875,4,0.0625,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,143,0.038011696,145,0.03854333,166,0.044125464,478,0.12706007,9,9,1,8,0.8888889,9,1,9,1,576,35,0.060763888,37,0.06423611,41,0.07118055,89,0.1545139,64,13,0.203125,14,0.21875,16,0.25,23,0.359375,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,33,0.171875,64,3,0.046875,0,0,3,0.046875,11,0.171875,0,0,NaN,0,NaN,0,NaN,0,NaN,576,44,0.07638889,43,0.074652776,44,0.07638889,161,0.2795139,576,17,0.029513888,27,0.046875,27,0.046875,35,0.060763888,64,5,0.078125,4,0.0625,5,0.078125,17,0.265625,64,3,0.046875,3,0.046875,3,0.046875,11,0.171875,1440,0,0,0,0,0,0,80,0.055555556,9,3,0.33333334,3,0.33333334,3,0.33333334,6,0.6666667,64,2,0.03125,3,0.046875,3,0.046875,3,0.046875,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,141,0.037480064,144,0.03827751,165,0.04385965,504,0.13397129,9,9,1,8,0.8888889,9,1,9,1,576,37,0.06423611,37,0.06423611,41,0.07118055,71,0.12326389,64,14,0.21875,14,0.21875,16,0.25,18,0.28125,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,21,0.109375,64,3,0.046875,0,0,3,0.046875,7,0.109375,0,0,NaN,0,NaN,0,NaN,0,NaN,576,42,0.072916664,43,0.074652776,44,0.07638889,124,0.21527778,576,16,0.027777778,27,0.046875,27,0.046875,27,0.046875,64,5,0.078125,4,0.0625,5,0.078125,13,0.203125,64,3,0.046875,3,0.046875,3,0.046875,7,0.109375,1440,0,0,0,0,0,0,200,0.1388889,9,2,0.22222222,2,0.22222222,2,0.22222222,4,0.44444445,64,1,0.015625,3,0.046875,3,0.046875,3,0.046875,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,140,0.03721425,138,0.036682617,161,0.042796385,513,0.13636364,9,9,1,8,0.8888889,9,1,9,1,576,39,0.067708336,33,0.057291668,39,0.067708336,107,0.1857639,64,15,0.234375,12,0.1875,15,0.234375,24,0.375,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,36,0.1875,64,3,0.046875,0,0,3,0.046875,12,0.1875,0,0,NaN,0,NaN,0,NaN,0,NaN,576,41,0.07118055,44,0.07638889,45,0.078125,171,0.296875,576,14,0.024305556,27,0.046875,27,0.046875,36,0.0625,64,3,0.046875,3,0.046875,3,0.046875,15,0.234375,64,3,0.046875,3,0.046875,3,0.046875,12,0.1875,1440,0,0,0,0,0,0,80,0.055555556,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,64,2,0.03125,3,0.046875,3,0.046875,4,0.0625,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,139,0.03694843,143,0.038011696,167,0.044391282,555,0.1475279,9,9,1,8,0.8888889,9,1,9,1,576,35,0.060763888,35,0.060763888,41,0.07118055,127,0.2204861,64,13,0.203125,13,0.203125,16,0.25,30,0.46875,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,39,0.203125,64,3,0.046875,0,0,3,0.046875,13,0.203125,0,0,NaN,0,NaN,0,NaN,0,NaN,576,42,0.072916664,44,0.07638889,45,0.078125,179,0.3107639,576,15,0.026041666,27,0.046875,27,0.046875,36,0.0625,64,5,0.078125,4,0.0625,5,0.078125,18,0.28125,64,3,0.046875,3,0.046875,3,0.046875,13,0.203125,1440,0,0,0,0,0,0,80,0.055555556,9,3,0.33333334,3,0.33333334,3,0.33333334,7,0.7777778,64,2,0.03125,3,0.046875,3,0.046875,4,0.0625,64,0,0,3,0.046875,3,0.046875,0,0
2,2,2,3762,94,0.024986709,89,0.02365763,109,0.02897395,491,0.13051568,9,9,1,8,0.8888889,9,1,9,1,576,25,0.043402776,21,0.036458332,27,0.046875,105,0.18229167,64,9,0.140625,7,0.109375,10,0.15625,20,0.3125,0,0,NaN,0,NaN,0,NaN,0,NaN,192,6,0.03125,0,0,6,0.03125,36,0.1875,64,2,0.03125,0,0,2,0.03125,12,0.1875,0,0,NaN,0,NaN,0,NaN,0,NaN,576,27,0.046875,25,0.043402776,27,0.046875,160,0.2777778,576,9,0.015625,18,0.03125,18,0.03125,27,0.046875,64,2,0.03125,2,0.03125,2,0.03125,20,0.3125,64,2,0.03125,2,0.03125,2,0.03125,12,0.1875,1440,0,0,0,0,0,0,80,0.055555556,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,64,1,0.015625,2,0.03125,2,0.03125,3,0.046875,64,0,0,2,0.03125,2,0.03125,0,0
2,2,2,3762,90,0.023923445,97,0.025784157,113,0.030037215,430,0.11430091,9,9,1,8,0.8888889,9,1,9,1,576,21,0.036458332,23,0.039930556,27,0.046875,77,0.13368055,64,7,0.109375,8,0.125,10,0.15625,18,0.28125,0,0,NaN,0,NaN,0,NaN,0,NaN,192,6,0.03125,0,0,6,0.03125,30,0.15625,64,2,0.03125,0,0,2,0.03125,10,0.15625,0,0,NaN,0,NaN,0,NaN,0,NaN,576,30,0.052083332,30,0.052083332,31,0.053819444,148,0.25694445,576,8,0.013888889,18,0.03125,18,0.03125,27,0.046875,64,2,0.03125,2,0.03125,2,0.03125,14,0.21875,64,2,0.03125,2,0.03125,2,0.03125,10,0.15625,1440,0,0,0,0,0,0,80,0.055555556,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,64,1,0.015625,2,0.03125,2,0.03125,2,0.03125,64,0,0,2,0.03125,2,0.03125,0,0
2,2,2,3762,92,0.024455078,93,0.024720892,110,0.029239766,490,0.13024987,9,9,1,8,0.8888889,9,1,9,1,576,21,0.036458332,21,0.036458332,25,0.043402776,103,0.17881945,64,7,0.109375,7,0.109375,9,0.140625,19,0.296875,0,0,NaN,0,NaN,0,NaN,0,NaN,192,6,0.03125,0,0,6,0.03125,36,0.1875,64,2,0.03125,0,0,2,0.03125,12,0.1875,0,0,NaN,0,NaN,0,NaN,0,NaN,576,30,0.052083332,29,0.050347224,30,0.052083332,162,0.28125,576,9,0.015625,18,0.03125,18,0.03125,27,0.046875,64,3,0.046875,2,0.03125,3,0.046875,20,0.3125,64,2,0.03125,2,0.03125,2,0.03125,12,0.1875,1440,0,0,0,0,0,0,80,0.055555556,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,64,1,0.015625,2,0.03125,2,0.03125,3,0.046875,64,0,0,2,0.03125,2,0.03125,0,0
3,3,3,3762,130,0.034556087,139,0.03694843,155,0.041201487,505,0.13423711,9,9,1,8,0.8888889,9,1,9,1,576,36,0.0625,38,0.065972224,40,0.06944445,104,0.18055555,64,12,0.1875,13,0.203125,14,0.21875,22,0.34375,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,36,0.1875,64,3,0.046875,0,0,3,0.046875,12,0.1875,0,0,NaN,0,NaN,0,NaN,0,NaN,576,37,0.06423611,39,0.067708336,39,0.067708336,168,0.29166666,576,15,0.026041666,27,0.046875,27,0.046875,35,0.060763888,64,3,0.046875,3,0.046875,3,0.046875,16,0.25,64,3,0.046875,3,0.046875,3,0.046875,12,0.1875,1440,0,0,0,0,0,0,80,0.055555556,9,2,0.22222222,2,0.22222222,2,0.22222222,7,0.7777778,64,1,0.015625,3,0.046875,3,0.046875,4,0.0625,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,133,0.035353534,143,0.038011696,160,0.04253057,501,0.13317384,9,9,1,8,0.8888889,9,1,9,1,576,38,0.065972224,38,0.065972224,40,0.06944445,70,0.121527776,64,13,0.203125,13,0.203125,14,0.21875,16,0.25,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,21,0.109375,64,3,0.046875,0,0,3,0.046875,7,0.109375,0,0,NaN,0,NaN,0,NaN,0,NaN,576,39,0.067708336,43,0.074652776,44,0.07638889,126,0.21875,576,13,0.022569444,27,0.046875,27,0.046875,27,0.046875,64,3,0.046875,3,0.046875,3,0.046875,11,0.171875,64,3,0.046875,3,0.046875,3,0.046875,7,0.109375,1440,0,0,0,0,0,0,200,0.1388889,9,2,0.22222222,2,0.22222222,2,0.22222222,4,0.44444445,64,1,0.015625,3,0.046875,3,0.046875,3,0.046875,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,140,0.03721425,141,0.037480064,159,0.042264752,529,0.1406167,9,9,1,8,0.8888889,9,1,9,1,576,36,0.0625,38,0.065972224,40,0.06944445,81,0.140625,64,12,0.1875,13,0.203125,14,0.21875,19,0.296875,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,24,0.125,64,3,0.046875,0,0,3,0.046875,8,0.125,0,0,NaN,0,NaN,0,NaN,0,NaN,576,42,0.072916664,40,0.06944445,42,0.072916664,132,0.22916667,576,18,0.03125,27,0.046875,27,0.046875,27,0.046875,64,3,0.046875,3,0.046875,3,0.046875,12,0.1875,64,3,0.046875,3,0.046875,3,0.046875,8,0.125,1440,0,0,0,0,0,0,200,0.1388889,9,3,0.33333334,3,0.33333334,3,0.33333334,6,0.6666667,64,2,0.03125,3,0.046875,3,0.046875,3,0.046875,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,133,0.035353534,143,0.038011696,161,0.042796385,480,0.1275917,9,9,1,8,0.8888889,9,1,9,1,576,34,0.059027776,38,0.065972224,40,0.06944445,102,0.17708333,64,11,0.171875,13,0.203125,14,0.21875,22,0.34375,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,33,0.171875,64,3,0.046875,0,0,3,0.046875,11,0.171875,0,0,NaN,0,NaN,0,NaN,0,NaN,576,41,0.07118055,42,0.072916664,44,0.07638889,157,0.27256945,576,15,0.026041666,27,0.046875,27,0.046875,27,0.046875,64,3,0.046875,3,0.046875,3,0.046875,19,0.296875,64,3,0.046875,3,0.046875,3,0.046875,11,0.171875,1440,0,0,0,0,0,0,80,0.055555556,9,3,0.33333334,3,0.33333334,3,0.33333334,6,0.6666667,64,2,0.03125,3,0.046875,3,0.046875,3,0.046875,64,0,0,3,0.046875,3,0.046875,0,0
3,3,3,3762,140,0.03721425,145,0.03854333,162,0.043062203,538,0.14300904,9,9,1,8,0.8888889,9,1,9,1,576,38,0.065972224,38,0.065972224,40,0.06944445,118,0.2048611,64,13,0.203125,13,0.203125,14,0.21875,24,0.375,0,0,NaN,0,NaN,0,NaN,0,NaN,192,9,0.046875,0,0,9,0.046875,39,0.203125,64,3,0.046875,0,0,3,0.046875,13,0.203125,0,0,NaN,0,NaN,0,NaN,0,NaN,576,41,0.07118055,43,0.074652776,44,0.07638889,173,0.3003472,576,15,0.026041666,27,0.046875,27,0.046875,36,0.0625,64,4,0.0625,4,0.0625,4,0.0625,22,0.34375,64,3,0.046875,3,0.046875,3,0.046875,13,0.203125,1440,0,0,0,0,0,0,80,0.055555556,9,3,0.33333334,3,0.33333334,3,0.33333334,7,0.7777778,64,2,0.03125,3,0.046875,3,0.046875,4,0.0625,64,0,0,3,0.046875,3,0.046875,0,0
2,2,2,3762,83,0.022062732,102,0.027113238,115,0.030568846,488,0.12971823,9,8,0.8888889,8,0.8888889,9,1,9,1,576,21,0.036458332,25,0.043402776,27,0.046875,68,0.11805555,64,7,0.109375,9,0.140625,10,0.15625,15,0.234375,0,0,NaN,0,NaN,0,NaN,0,NaN,192,6,0.03125,0,0,6,0.03125,21,0.109375,64,2,0.03125,0,0,2,0.03125,7,0.109375,0,0,NaN,0,NaN,0,NaN,0,NaN,576,26,0.045138888,30,0.052083332,31,0.053819444,123,0.21354167,576,5,0.008680556,18,0.03125,18,0.03125,18,0.03125,64,3,0.046875,4,0.0625,4,0.0625,13,0.203125,64,2,0.03125,2,0.03125,2,0.03125,7,0.109375,1440,0,0,0,0,0,0,200,0.1388889,9,2,0.22222222,2,0.22222222,2,0.22222222,5,0.5555556,64,1,0.015625,2,0.03125,2,0.03125,2,0.03125,64,0,0,2,0.03125,2,0.03125,0,0
